Waterbody_ID,SI_ID,Effort,Fish_Number,Trophic_Category,Taxonomic_ID_Code,Taxonomic_ID_Text,FLEN,TLEN,RWT,d13C,d13C_corr,d15N,CN_Ratio,Source_Project_for_Data,Source_Organization_or_Individual,Date.of.Primary,Area,Depmax,Depmn,Secchi_Spr,TDS,DD5_8110,MAT_8110,pLittoral,Max_surface_Temp,Thermo_Obs,Thermo_Pred,Hypo_Space_Vol_obs,Hypo_Space_Vol_pred,TP,pH,Conductivity,SppRichness,pArea_epi,TOHA,DistancetoRoad..km.,Strahler,Shreve,MeanElev,Number.AIS.spp,AIS.Name,DIC,DOC,Precip,Julian_Day,mean_d13C_zp,std_d13C_zp,mean_d13C_zp_corr,std_d13C_zp_corr,mean_d15N_zp,std_d15N_zp,mean_d13C_mu,std_d13C_mu,mean_d13C_mu_corr,std_d13C_mu_corr,mean_d15N_mu,std_d15N_mu,mean_d13C_sn,std_d13C_sn,mean_d13C_sn_corr,std_d13C_sn_corr,mean_d15N_sn,std_d15N_sn,mean_d13C_ma,std_d13C_ma,mean_d13C_ma_corr,std_d13C_ma_corr,mean_d15N_ma,std_d15N_ma,mean_d13C_am,std_d13C_am,mean_d13C_am_corr,std_d13C_am_corr,mean_d15N_am,std_d15N_am,mean_d13C_ca,std_d13C_ca,mean_d13C_ca_corr,std_d13C_ca_corr,mean_d15N_ca,std_d15N_ca,mean_d13C_in,std_d13C_in,mean_d13C_in_corr,std_d13C_in_corr,mean_d15N_in,std_d15N_in
18-2779-50548,AY115TB,NA,NA,PELAGIC,mussel,mussel,NA,NA,NA,-27.167065,-26.25141182,0.98652,4.278437551,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY116TB,NA,NA,PELAGIC,mussel,mussel,NA,NA,NA,-27.12096,-26.11550109,0.990288,4.369150413,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY112TB,NA,NA,PELAGIC,mussel,mussel,NA,NA,NA,-27.245551,-26.22336105,0.57083,4.386050454,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY134TB,NA,NA,PELAGIC,zooplankton,zooplankton,NA,NA,NA,-30.604993,-27.62119865,1.317341,6.367469043,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY121TB,NA,NA,PFF,93,Cisco,NA,NA,NA,-27.543756,-27.543756,6.070826,3.099577004,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY124TB,NA,NA,PFF,93,Cisco,NA,NA,NA,-26.483287,-26.483287,6.726912,2.980770412,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY129TB,NA,NA,PFF,93,Cisco,NA,NA,NA,-24.527205,-24.527205,7.407801,3.10115414,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY122TB,NA,NA,PFF,93,Cisco,NA,NA,NA,-24.171893,-24.171893,6.305063,3.166705188,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY128TB,NA,NA,PFF,93,Cisco,NA,NA,NA,-23.789461,-23.789461,7.241978,3.103316655,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY125TB,NA,NA,PFF,93,Cisco,NA,NA,NA,-23.700746,-23.700746,6.924124,3.225484519,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY126TB,NA,NA,PFF,93,Cisco,NA,NA,NA,-23.466355,-23.466355,6.950827,3.080460104,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY123TB,NA,NA,PFF,93,Cisco,NA,NA,NA,-23.273823,-23.273823,6.365054,3.07583646,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY127TB,NA,NA,PFF,93,Cisco,NA,NA,NA,-22.523462,-22.523462,7.041127,3.075835448,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY130TB,NA,NA,PFF,93,Cisco,NA,NA,NA,-28.314627,-28.314627,7.476576,3.420875259,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY043,41,3,PRED,81,LakeTrout,511,563,1323,-25.681962,-25.681962,9.376547,3.238727287,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY039,3,7,PRED,81,LakeTrout,357,398,468,-25.08507,-25.08507,9.514718,3.216736604,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY053,3,5,PRED,81,LakeTrout,419,463,780,-24.997122,-24.997122,9.144767,3.193865534,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY036,3,9,PRED,81,LakeTrout,371,417,582,-24.855655,-24.855655,10.356485,3.204541735,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY035,33,1,PRED,81,LakeTrout,242,270,128,-24.377357,-24.377357,11.652046,3.158569808,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY047,13,11,PRED,81,LakeTrout,240,268,132,-24.00934,-24.00934,12.332638,3.237355914,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY054,27,3,PRED,81,LakeTrout,302,339,258,-23.705745,-23.705745,12.081115,3.174051044,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY900TB,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-24.914167,-24.914167,9.317112,3.303004747,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY048,12,5,PRED,81,LakeTrout,253,285,162,-24.244614,-24.244614,10.450812,3.308904636,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY901TB,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-25.103138,-25.103138,7.246669,3.343428256,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY042,41,4,PRED,81,LakeTrout,482,529,1274,-25.702273,-25.50241035,9.45443,3.555416816,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY044,24,1,PRED,81,LakeTrout,630,691,2862,-26.121408,-25.94201684,10.138136,3.534738544,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY049,13,7,PRED,81,LakeTrout,645,708,3556,-26.349567,-25.80473882,9.246154,3.903866853,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY038,3,8,PRED,81,LakeTrout,496,545,1450,-25.583973,-25.42565815,9.871496,3.513449339,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY902TB,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-24.340862,-24.340862,11.393822,3.316131599,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
18-2779-50548,AY040,24,2,PRED,81,LakeTrout,498,546,1264,-25.461988,-25.461988,9.011611,3.42109558,BSM_Project,OMNRF_and_Tyler_Tunney,21-Jul-08,2105,67.1,22.5,6.1,29.1708,1772,4.9,0.123,21.895,8,12.808534,0.6934,0.5353,3.5,6.93,43.8,13,0.342866675,1440.185531,1.17,5,292,336,0,,2.6,3.3,920,202,-30.604993,NA,-27.62119865,NA,1.317341,NA,-27.03932133,0.284280806,-26.25133713,0.175731805,1.031517,0.320813891,-9.136684667,1.701487103,-5.174191946,3.762394238,0.803580667,0.344335083,-22.879434,0.823626665,-22.08950895,0.670389433,2.2650235,0.006371739,NA,NA,NA,NA,NA,NA,-26.2140665,1.350450208,-23.76510921,1.467643959,-0.3727395,0.151520962,-24.54675025,2.130872322,-22.92730908,1.343011172,0.946142,1.52542812
